,season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list
14,2016,JAX,REG,16,369,626,3925,24,16,34,-197,6,5,5155,1848,207,-45.94678742221105,-4.3777699622641055,1,392,1631,8,9,5,82,-41.75805884005932,1,369,623,3925,24,2,0,5155,1848,207,19.569483815851157,1,1,711,28,182,78,276,10,33.0,183.0,77,7,104,55,1,7,0,0,8,10,6,6,0,129,1178,60,40,220,37,881,27,34,5,2,56,0.7941176470588235,0,7,3,10,7,0,0,0,1,1,3,0,26;39;50;49;22;46;49;30;23;37;44;54;44;27;52;47;45;55;24;26;50;29;48;56;50;47;41,54;54;41;30;54,52;61,1110,233,113,29,32,3,0,0.90625,0,0,0,0,
15,2016,KC,REG,16,365,546,3914,19,8,32,-174,4,3,3732,2065,200,39.67847521783438,2.3907454628775393,2,412,1748,15,5,4,90,-27.46806060121328,0,365,536,3914,19,4,0,3732,2065,200,97.35749410646109,2,3,728,28,184,65,226,16,27.0,157.0,76,18,271,104,4,3,1,0,6,8,15,15,1,108,833,61,40,592,40,943,31,35,4,0,54,0.8857142857142857,0,8,15,6,2,0,0,1,2,1,0,0,47;33;54;43;35;30;27;22;44;39;41;33;22;44;26;51;24;36;47;36;33;37;22;37;34;34;27;39;35;25;37,49;38;28;39,,1094,154,0,36,39,2,1,0.9230769230769231,2,2,0,0,37;34
16,2016,LA,REG,16,312,536,3313,14,20,49,-362,8,3,3907,1624,151,-143.21822083871177,-6.88004201032079,0,375,1252,9,6,2,69,-63.14108018608949,0,312,530,3313,14,4,3,3907,1624,151,-54.913072845184885,0,0,708,36,222,82,309,12,31.0,196.0,102,10,71,73,0,3,0,0,12,12,8,8,1,125,1076,44,49,369,47,1122,19,22,3,0,54,0.8636363636363636,0,5,9,3,2,0,0,0,0,1,2,0,39;28;47;53;29;37;32;54;22;36;25;20;38;34;46;44;36;37;36,55;55;48,,693,158,0,23,23,0,0,1.0,0,0,0,0,
17,2016,LAC,REG,16,349,580,4386,33,21,36,-188,7,5,4913,2020,216,48.584379479255865,0.07631721120352676,0,398,1510,10,6,3,93,-43.832343965810196,0,349,564,4386,33,6,4,4913,2020,216,114.88594783150407,0,0,668,91,221,86,333,14,35.0,230.0,87,18,292,86,3,2,1,0,6,9,10,10,2,107,780,70,32,212,28,508,26,32,5,1,47,0.8125,0,7,13,6,0,0,0,0,0,2,3,0,29;28;25;42;34;27;30;47;36;37;21;31;32;40;37;33;42;32;23;36;45;32;35;43;35;29,54;45;54;53;45,32,881,251,32,42,46,1,3,0.9130434782608695,1,1,0,0,42
18,2016,LV,REG,16,379,596,4137,29,7,18,-86,4,3,4594,1885,199,59.35730376330116,-0.23749378972313392,5,434,1922,17,8,4,102,-33.49336057477896,0,379,589,4137,29,4,0,4594,1885,199,104.82322598251184,5,0,668,52,206,47,178,20,25.0,147.0,80,16,147,73,1,0,0,0,6,12,14,14,0,147,1251,55,41,380,26,534,29,35,6,0,56,0.8285714285714286,1,9,6,10,3,0,0,0,0,1,5,0,47;31;52;20;26;56;48;46;26;32;44;52;31;24;29;35;19;20;23;23;47;41;47;44;33;45;33;21;44,58;50;52;50;52;48,,1039,310,0,37,39,1,1,0.9487179487179487,0,0,0,0,
19,2016,MIA,REG,16,316,477,3716,27,15,30,-216,5,2,3804,1796,167,40.05592836811161,4.512552282029093,1,405,1824,14,10,2,97,-25.53717775590209,0,316,467,3716,27,2,2,3804,1796,167,81.34108321897907,1,3,656,47,399,63,273,16,32.0,220.0,96,16,186,75,1,6,0,11,16,19,9,9,0,125,1141,54,36,328,35,879,16,21,3,2,55,0.7619047619047619,0,8,6,1,1,0,0,0,0,2,1,0,41;27;37;24;30;23;30;36;33;33;29;27;24;21;55;27,50;46;46,27;24,497,142,51,41,42,1,0,0.9761904761904762,2,2,0,0,21;27
20,2016,MIN,REG,16,414,588,4119,20,5,38,-283,8,5,3874,2030,209,40.90495952666238,3.8172258067334788,0,380,1205,9,3,2,69,-98.56056271510774,1,414,585,4119,20,1,0,3874,2030,209,123.48147873217772,0,3,646,9,315,63,339,13,41.0,310.0,114,14,253,59,2,5,1,0,9,11,13,13,2,103,882,48,34,354,33,902,27,31,3,1,51,0.8709677419354839,1,6,10,8,2,0,0,0,1,1,1,0,50;33;45;30;46;28;31;44;19;48;30;33;27;30;28;48;36;33;43;32;40;46;32;51;22;26;21,37;56;46,46,952,139,46,26,33,6,1,0.7878787878787878,0,0,0,0,
21,2016,NE,REG,16,368,550,4456,32,2,24,-148,4,1,4262,2306,203,165.0699989133868,2.8948609918465182,1,482,1872,19,8,2,114,-28.11824019290482,0,368,546,4456,32,3,3,4262,2306,203,189.26623286146977,1,0,601,22,366,50,297,16,34.0,227.0,74,13,109,72,0,7,3,6,16,18,10,10,0,93,819,38,45,309,29,542,27,32,5,0,53,0.84375,0,9,7,9,2,0,0,0,2,1,2,0,47;53;32;34;24;25;31;46;31;51;32;30;38;28;29;41;28;48;45;45;45;40;21;29;22;40;26,39;48;50;39;52,,961,228,0,46,49,3,0,0.9387755102040817,0,0,0,0,
22,2016,NO,REG,16,472,674,5258,38,15,27,-184,4,4,4817,2437,265,116.2698458774526,4.282300160730706,0,404,1742,17,2,2,106,-9.462310887486606,2,472,664,5258,38,7,2,4817,2438,265,170.1754246514827,0,0,665,57,257,56,251,11,30.0,213.0,106,9,109,67,0,3,1,0,6,6,12,12,0,107,969,72,23,221,28,462,28,34,4,2,57,0.8235294117647058,1,7,9,8,3,0,0,0,0,0,3,1,42;20;39;45;57;33;52;22;53;21;41;26;41;30;27;30;40;32;42;34;22;37;39;42;34;21;19;40,50;61;53;55,38;38,981,219,76,49,50,0,1,0.98,0,1,1,0,61
23,2016,NYG,REG,16,377,598,4027,26,16,22,-148,7,4,4702,2011,193,-6.88312267542824,-1.6218418676649522,0,398,1412,6,2,1,75,-60.94104929627,0,377,597,4027,26,7,4,4702,2011,193,31.217913526676057,0,1,592,195,313,63,279,15,35.0,242.0,85,17,174,101,1,6,0,78,8,8,8,8,2,88,857,48,45,275,31,739,21,22,1,0,48,0.9545454545454546,1,6,6,8,0,0,0,0,0,0,1,0,48;19;23;29;30;40;47;41;30;21;31;29;46;39;47;35;35;29;41;22;40,53,,722,53,0,31,35,4,0,0.8857142857142857,1,1,0,0,23
24,2016,NYJ,REG,16,311,550,3645,16,25,35,-179,8,2,4902,1603,166,-56.279538880691106,-4.853319185666544,0,418,1802,10,6,3,103,-15.686167575648856,1,311,546,3645,16,3,3,4902,1603,166,-18.366998594202727,0,1,617,27,325,71,237,14,27.0,179.0,81,8,141,54,0,4,0,0,15,19,4,4,1,93,837,54,27,149,43,941,27,31,1,3,51,0.8709677419354839,0,12,10,3,2,0,0,0,1,0,0,0,45;20;23;28;29;36;28;34;35;48;39;22;24;23;21;28;51;38;36;30;50;48;36;29;30;36;25,34,22;51;54,892,34,127,24,26,2,0,0.9230769230769231,0,0,0,0,
25,2016,PHI,REG,16,380,609,3798,16,14,33,-213,5,2,4552,1768,192,10.065907391698717,-0.8273221799899585,1,438,1813,16,9,4,122,-29.21153259353885,3,380,604,3798,16,3,0,4552,1768,192,63.61567044126569,1,2,624,35,251,71,313,15,33.0,207.0,90,16,207,77,3,1,1,0,15,19,10,10,0,113,945,56,19,246,35,956,35,41,5,1,55,0.8536585365853658,0,12,12,7,4,0,0,0,0,3,2,0,22;38;25;29;53;29;38;50;33;49;38;28;35;21;30;55;34;34;26;38;29;25;48;48;50;45;36;41;45;34;27;29;41;22;33,46;44;55;51;49,40,1258,245,40,30,31,1,0,0.967741935483871,0,0,0,0,
26,2016,PIT,REG,16,381,596,4377,33,15,21,-175,3,2,5180,1983,210,88.75205351658737,1.6902060278000322,3,409,1760,13,6,1,105,-13.760987789364652,0,381,590,4377,33,1,0,5180,1983,210,131.62850263245414,3,0,608,105,289,76,330,16,38.0,259.0,92,13,133,80,0,3,1,0,9,11,10,10,1,113,1068,53,22,185,28,603,24,28,3,1,49,0.8571428571428571,0,2,10,12,0,0,0,0,0,1,2,0,46;49;40;47;32;46;44;39;25;32;33;22;44;34;38;37;39;45;49;49;40;49;30;36,42;54;55,36,945,151,36,37,37,0,0,1.0,0,0,0,0,
27,2016,SEA,REG,16,368,567,4422,23,12,42,-298,6,0,4849,1836,204,59.83468625401213,4.801660776138306,1,403,1591,13,6,3,91,-40.10723934338586,0,368,548,4422,23,6,3,4849,1837,204,128.7586240889097,1,0,597,28,450,73,324,16,42.0,272.0,103,11,72,70,0,0,1,4,13,16,8,8,1,117,970,65,30,249,35,808,33,37,3,1,53,0.8918918918918919,0,11,13,8,1,0,0,2,0,1,0,0,39;38;23;33;33;22;33;53;42;44;40;36;44;21;49;27;31;41;23;21;35;43;23;37;31;28;28;48;27;31;32;33;28,29;28;44,45,1117,101,45,29,35,1,5,0.8285714285714286,0,1,1,0,28
28,2016,SF,REG,16,287,491,3166,21,10,47,-255,7,1,4013,1470,152,-42.01739106312349,-5.379121275350398,0,458,2019,15,8,6,120,-19.679199308580806,2,287,487,3166,21,7,4,4013,1470,152,11.565185771213548,0,0,738,84,280,60,239,15,31.0,154.0,79,10,96,73,0,5,1,0,11,12,10,10,0,99,831,56,23,216,38,749,18,21,3,0,53,0.8571428571428571,0,4,6,7,1,0,0,0,0,2,1,0,29;39;22;36;33;48;47;28;49;48;46;49;53;33;36;31;28;47,53;44;48,,702,145,0,33,34,1,0,0.9705882352941176,0,0,0,0,
29,2016,TB,REG,16,355,578,4165,29,18,35,-239,6,5,5819,1404,221,60.38354820125659,2.0189110196200466,4,453,1616,8,8,4,87,-66.77562400135062,0,355,571,4165,29,1,0,5819,1404,221,140.1158016619649,4,0,693,81,185,68,270,16,38.0,234.0,83,17,234,87,4,4,1,76,8,10,12,12,0,109,926,66,29,266,21,307,22,31,8,1,43,0.7096774193548387,0,5,13,4,0,0,0,0,2,5,1,0,43;35;35;38;38;37;41;30;27;31;22;41;36;27;35;41;39;26;25;34;35;33,45;41;33;46;50;48;31;46,48,749,340,48,32,34,2,0,0.9411764705882353,1,1,0,0,38
30,2016,TEN,REG,16,307,504,3720,29,11,28,-179,2,2,4750,1329,175,47.21608872564258,1.342214988297001,0,476,2187,16,9,4,125,-19.810561351048396,0,307,490,3720,29,2,1,4750,1321,175,92.86241479645288,0,0,662,24,224,68,337,4,39.0,269.0,95,12,68,76,0,3,0,0,9,12,6,6,1,110,1012,57,30,236,33,629,22,24,2,0,53,0.9166666666666666,1,4,6,8,3,0,0,0,0,0,2,0,28;46;34;48;26;40;48;44;32;22;33;51;23;47;19;31;53;41;39;53;42;35,51;58,,835,109,0,39,41,1,1,0.9512195121951219,1,1,0,0,53
31,2016,WAS,REG,16,407,607,4948,25,12,23,-190,5,2,5297,1971,226,118.41090735966982,5.095473871665301,0,379,1696,17,7,4,91,-8.721707926293178,0,407,593,4948,25,4,2,5297,1971,226,171.68298421215223,0,1,651,90,316,72,309,17,38.0,253.0,97,13,186,75,0,1,0,0,10,10,7,7,0,110,909,55,29,344,27,570,34,42,8,0,53,0.8095238095238095,0,12,12,7,3,0,0,0,2,2,4,0,31;40;34;36;29;22;49;33;45;25;37;49;27;32;50;38;20;40;30;37;50;28;37;24;20;47;20;53;43;26;34;29;20;32,56;45;55;34;43;55;38;57,,1167,383,0,36,39,3,0,0.9230769230769231,0,0,0,0,
