,season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list
0,2017,ARI,REG,16,339,598,3979,21,18,52,-339,7,2,5807,1457,201,-79.08164990382774,-4.246104123523919,1,409,1386,6,9,3,75,-81.77302357564936,0,339,592,3979,21,3,2,5807,1457,201,-7.616946862073656,1,0,730,32,198,84,372,17,37.0,255.0,96,15,258,74,1,0,0,0,12,15,6,6,1,110,880,58,41,288,29,592,32,40,6,2,57,0.8,1,7,10,10,4,0,0,0,4,2,0,0,24;27;40;30;37;29;43;50;32;28;25;32;43;34;42;48;57;54;47;23;32;35;40;35;19;34;32;21;49;46;53;42,32;42;36;32;38;40,51;45,1183,220,96,23,26,1,2,0.8846153846153846,1,1,0,0,30
1,2017,ATL,REG,16,343,530,4146,21,12,24,-156,1,1,4770,1861,200,74.83733650024547,3.108884650687878,0,430,1847,12,9,4,114,-39.86476548711535,0,343,517,4146,21,1,0,4770,1861,200,124.88033686701438,0,0,649,33,305,73,339,12,39.0,296.0,81,8,108,65,0,3,0,0,11,14,8,8,3,102,918,65,27,201,39,871,34,39,3,2,57,0.8717948717948718,1,6,10,9,8,0,0,0,1,1,1,0,48;28;37;51;53;36;48;40;28;50;23;45;37;29;53;50;29;44;19;49;36;38;36;47;28;52;57;37;48;30;42;30;56;33,59;36;45,37;33,1367,140,70,35,35,0,0,1.0,0,0,0,0,
2,2017,BAL,REG,16,363,567,3235,20,13,27,-205,3,0,3842,1506,169,-43.72544367783466,-1.2039922642622753,1,460,1856,14,5,3,117,-32.3140091821622,0,363,561,3235,20,4,1,3842,1506,169,0.7452604708918162,1,2,726,17,215,90,389,16,41.0,280.0,100,22,385,83,3,4,0,0,13,15,12,12,3,91,749,68,32,322,34,936,34,37,2,1,57,0.918918918918919,0,7,11,11,5,0,0,0,0,0,1,1,25;25;28;42;22;21;44;27;31;50;48;57;47;55;48;30;49;32;39;23;53;31;49;38;46;51;47;31;43;30;39;36;46;34,58;62,46,1317,120,46,39,39,0,0,1.0,0,0,0,0,
3,2017,BUF,REG,16,288,475,3065,16,10,47,-261,3,2,4127,1303,148,-28.273161287475034,-0.36629870470262044,0,487,2017,12,8,2,114,-34.946843299156605,0,288,468,3065,16,3,2,4127,1303,148,38.952898835833246,0,0,654,115,345,70,254,16,26.0,147.0,71,18,275,82,1,3,0,0,10,13,7,7,2,98,872,63,24,213,32,640,29,33,4,0,56,0.8787878787878788,0,6,9,7,7,0,0,0,0,2,2,0,45;49;55;53;27;24;56;55;31;38;28;25;52;30;35;44;37;50;34;56;49;49;34;41;23;30;23;49;33,46;41;52;50,,1155,189,0,29,29,0,0,1.0,1,1,0,0,30
4,2017,CAR,REG,16,293,501,3319,22,16,35,-242,3,0,4248,1623,167,-11.221023452867351,-2.9693572804695445,0,490,2102,15,10,5,129,-37.86538671834022,1,293,492,3319,22,1,0,4248,1623,167,50.01967029320996,0,2,591,22,322,69,319,15,50.0,304.0,105,10,78,56,0,4,0,0,13,18,11,11,1,83,682,64,40,318,34,760,29,30,1,0,48,0.9666666666666667,0,8,11,10,0,0,0,0,0,0,1,0,39;36;20;34;28;20;32;48;32;48;21;44;39;20;46;36;28;31;45;40;40;33;45;41;33;25;28;30;42,55,,1004,55,0,34,37,2,1,0.918918918918919,1,1,0,0,48
5,2017,CHI,REG,16,291,473,3085,13,12,39,-274,6,4,3487,1350,145,-61.606994263867605,-3.078195885715315,0,422,1788,13,10,4,103,-35.60370339434523,1,291,468,3085,13,1,1,3487,1350,145,13.031072582322395,0,2,726,20,228,72,330,14,42.0,277.0,101,8,253,69,2,3,1,73,13,17,14,14,1,115,943,49,32,337,46,969,16,22,5,1,55,0.7272727272727273,1,5,2,6,2,0,0,0,0,4,1,0,54;24;24;40;19;27;44;45;44;49;23;38;34;27;41;55,47;47;48;46;54,52,588,242,52,26,28,1,1,0.9285714285714286,1,1,0,0,40
6,2017,CIN,REG,16,304,510,3386,25,12,40,-264,3,3,4169,1761,166,-33.58777376191098,-2.042112304050423,0,377,1366,6,4,3,77,-56.391704858696585,0,304,488,3386,25,6,3,4169,1761,166,42.77886400464257,0,0,728,18,346,82,384,4,41.0,278.0,100,11,339,73,3,8,0,0,9,10,2,2,0,110,1027,61,47,409,34,670,18,20,1,1,51,0.9,0,6,7,4,1,0,0,0,0,1,0,0,39;29;30;46;41;30;29;29;31;49;21;35;41;29;27;35;51;32,48,34,624,48,34,32,34,2,0,0.9411764705882353,0,0,0,0,
7,2017,CLE,REG,16,312,574,3537,15,28,50,-309,7,5,5188,1743,157,-142.87584097321448,-5.489515926517772,0,384,1714,11,5,2,107,-3.6419224704742623,1,312,566,3537,15,4,4,5188,1743,157,-68.62397333405576,0,0,702,31,331,93,354,14,34.0,197.0,78,7,97,73,1,10,0,0,10,14,6,6,0,110,924,72,38,221,35,790,15,20,5,0,54,0.75,0,5,4,4,2,0,0,0,2,2,1,0,24;38;41;31;47;54;23;23;27;21;39;35;45;48;51,48;52;39;35;43,,547,217,0,25,26,1,0,0.9615384615384616,0,0,0,0,
8,2017,DAL,REG,16,309,493,3326,22,13,32,-185,4,3,3943,1364,162,-36.44807288926489,-0.48197761946117507,0,480,2170,18,1,1,129,33.23809281150032,0,309,485,3326,22,1,1,3943,1364,162,20.90211064618847,0,1,650,55,281,89,426,20,38.0,321.0,97,10,98,64,1,2,0,86,2,2,10,10,0,97,939,56,31,275,25,620,22,29,7,0,56,0.7586206896551724,1,5,6,7,3,0,0,1,2,2,2,0,21;48;42;36;56;34;43;36;48;27;37;48;27;47;24;21;45;19;34;51;51;39,49;38;53;50;34;48;23,,834,295,0,36,39,3,0,0.9230769230769231,0,0,0,0,
9,2017,DEN,REG,16,332,566,3668,19,22,52,-335,8,4,4749,1627,180,-89.90077867784463,-2.483045554528865,2,457,1852,8,5,3,96,-36.82411515554115,0,332,551,3668,19,3,3,4749,1627,180,-10.76291032595401,2,0,617,44,234,75,293,8,33.0,175.0,77,10,237,62,2,9,0,0,11,12,7,7,2,113,885,66,41,351,34,768,24,32,6,2,53,0.75,0,6,11,4,3,0,0,2,1,2,1,0,20;38;35;28;28;36;46;28;27;34;52;53;24;39;33;36;45;31;31;53;40;40;31;36,50;49;29;35;29;40,53;61,864,232,114,27,27,0,0,1.0,0,0,0,0,
