,gsis_unq,wk1_depth,gsis_id,cleaned_name_yahoo,player_key,primary_position,season,gs_unq,bye_weeks.week,player_points.total,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,misc_yards,penalties,penalty_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,def_points_allowed,def_plays_against,def_yds_per_play,def_takeaways,def_cmp_against,def_pass_attempts_against,def_passing_allowed,def_passing_td_allowed,def_passing_ny_attempt,def_passing_1st,def_rushing_attamepts_against,def_rushing_allowed,def_rushing_td_allowed,def_rushing_ny_attempt,def_rushing_1st,def_penalties,def_penalty_yds,def_penalty_1st,def_scoring_drives%,def_TO_drives%,def_exp_pts,def_season,def_3Datt,def_3D%,def_4Datt,def_4D%,def_rz_att,def_rz%,team,def_special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_safeties,def_misc_yards,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_fumble_recovery_tds,def_punt_returns,def_punt_return_yards,def_kickoff_returns,def_kickoff_return_yards,HC,OC,DC,eos_depth
66,00-0021547_2014,1.0,00-0021547,antonio gates,331.p.6663,TE,2014,00-0021547_2014,10,223.1,LAC,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,69,98,821,12,1,0,913,251,44,46.40110087049275,0,0.8992332968236583,0.1728395061728395,0.1862885125484595,0.3896612180431809,0,3,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike mccoy,frank reich,john pagano,1
67,00-0021547_2015,99.0,00-0021547,antonio gates,348.p.6663,TE,2015,00-0021547_2015,10,149.0,LAC,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,56,85,630,5,0,0,696,239,33,22.31424322626552,0,0.9051724137931034,0.1289833080424886,0.1438610996279454,0.2941777318032947,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike mccoy,frank reich,john pagano,1
68,00-0021547_2016,1.0,00-0021547,antonio gates,359.p.6663,TE,2016,00-0021547_2016,11,147.8,LAC,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,53,93,548,7,1,1,769,188,34,11.874653744635424,0,0.7126137841352406,0.1648936170212765,0.1565235090576023,0.3569068818722364,0,2,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike mccoy,ken whisenhunt,john pagano,1
69,00-0021547_2017,1.0,00-0021547,antonio gates,371.p.6663,TE,2017,00-0021547_2017,9,79.6,LAC,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,30,52,316,3,0,0,432,66,16,3.038501949536144,0,0.7314814814814815,0.090750436,0.090376569,0.1993892527766216,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anthony lynn,ken whisenhunt,gus bradley,1
70,00-0021547_2018,2.0,00-0021547,antonio gates,380.p.6663,TE,2018,00-0021547_2018,8,75.3,LAC,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,28,45,333,2,1,1,356,126,19,5.797390706409411,2,0.9353932584269664,0.088932806,0.089921697,0.196344398,0,2,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anthony lynn,ken whisenhunt,gus bradley,2
85,00-0022127_2014,1.0,00-0022127,jason witten,331.p.6405,TE,2014,00-0022127_2014,5,164.3,DAL,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,64,90,703,5,0,0,831,229,48,39.41947419086617,0,0.8459687123947052,0.1910828025477707,0.1943859649122807,0.4226943792602525,0,5,40,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,dallas cowboys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jason garrett,bill callahan,rod marinelli,1
86,00-0022127_2015,1.0,00-0022127,jason witten,348.p.6405,TE,2015,00-0022127_2015,6,164.3,DAL,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,77,104,713,3,1,1,727,230,36,-2.552544342,0,0.9807427785419532,0.2003853564547206,0.1793733037256353,0.4261393472900256,0,7,45,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,dallas cowboys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jason garrett,scott linehan,rod marinelli,1
87,00-0022127_2016,1.0,00-0022127,jason witten,359.p.6405,TE,2016,00-0022127_2016,10,153.3,DAL,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,69,95,673,3,1,1,596,273,33,22.518397182480506,0,1.1291946308724832,0.1983298538622129,0.1537271085891152,0.4051037568057001,0,5,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,dallas cowboys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jason garrett,scott linehan,rod marinelli,1
88,00-0022127_2017,1.0,00-0022127,jason witten,371.p.6405,TE,2017,00-0022127_2017,10,147.0,DAL,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,63,87,560,5,0,0,602,105,26,17.283720987953075,0,0.9302325581395348,0.179381443,0.1526756276946487,0.3759451043347077,0,4,35,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,dallas cowboys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jason garrett,scott linehan,rod marinelli,1
89,00-0022127_2019,1.0,00-0022127,jason witten,390.p.6405,TE,2019,00-0022127_2019,6,139.9,DAL,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,63,83,529,4,1,1,546,162,27,19.34769890632729,1,0.9688644688644688,0.1440972222222222,0.097274185,0.2842377627828255,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,dallas cowboys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jason garrett,kellen moore,rod marinelli,1
90,00-0022127_2020,3.0,00-0022127,jason witten,399.p.6405,TE,2020,00-0022127_2020,6,31.9,LV,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,13,17,69,2,0,0,91,20,8,2.407177959205724,0,0.7582417582417582,0.03250478,0.020258237,0.062937936,0,1,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,las vegas raiders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jon gruden,greg olson,rod marinelli,3
136,00-0022943_2014,2.0,00-0022943,benjamin watson,331.p.6791,TE,2014,00-0022943_2014,10,45.6,NO,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,20,31,136,2,0,0,134,78,9,1.0546348412431614,0,1.0149253731343284,0.047765794,0.026419558,0.090142381,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,rob ryan,2
137,00-0022943_2015,1.0,00-0022943,benjamin watson,348.p.6791,TE,2015,00-0022943_2015,4,192.5,NO,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,74,110,825,6,1,1,985,241,42,43.24931134349788,0,0.8375634517766497,0.1659125188536953,0.1891321044546851,0.3812612513988225,0,3,25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,rob ryan,1
138,00-0022943_2017,2.0,00-0022943,benjamin watson,371.p.6791,TE,2017,00-0022943_2017,9,137.2,BAL,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,61,79,522,4,1,0,416,263,31,11.260220605075355,0,1.2548076923076923,0.1408199643493761,0.1082769390942217,0.2870238038900193,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,john harbaugh,marty mornhinweg,dean pees,1
139,00-0022943_2018,1.0,00-0022943,benjamin watson,380.p.6791,TE,2018,00-0022943_2018,11,87.0,NO,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,35,46,400,2,0,0,470,87,21,20.63601065912265,0,0.85106383,0.090019569,0.124701512,0.2223204128436794,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,dennis allen,1
140,00-0022943_2019,99.0,00-0022943,benjamin watson,390.p.6791,TE,2019,00-0022943_2019,10,34.3,NE,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,17,24,173,0,0,0,214,83,9,10.201868131672196,0,0.8084112149532711,0.04088586,0.04601161,0.093536918,0,4,35,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new england patriots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill belichick,josh mcdaniels,bill belichick,1
181,00-0023465_2014,1.0,00-0023465,heath miller,331.p.7206,TE,2014,00-0023465_2014,12,161.1,PIT,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,66,91,761,3,1,1,666,325,42,37.70567588491152,1,1.1426426426426426,0.151414309,0.1273422562141491,0.3162610435761939,0,3,25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,pittsburgh steelers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike tomlin,todd haley,dick lebeau,1
182,00-0023465_2015,1.0,00-0023465,heath miller,348.p.7206,TE,2015,00-0023465_2015,11,128.7,PIT,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,2,0,0,0,0,-0.450850965,0,60,81,535,2,0,0,465,212,29,19.956101934050885,1,1.1505376344086022,0.1386986301369863,0.078947368,0.2633111031002162,0,4,35,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,pittsburgh steelers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike tomlin,todd haley,keith butler,1
201,00-0023506_2015,99.0,00-0023506,alex smith,348.p.7247,TE,2015,00-0023506_2015,8,0.0,WAS,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,7,0,0,-1.482468757,0,0.0,0.003603604,0.001569859,0.006504307,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jay gruden,sean mcvay,joe barry,3
228,00-0023752_2014,2.0,00-0023752,daniel fells,331.p.8028,TE,2014,00-0023752_2014,8,56.8,NYG,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,16,20,188,4,1,1,128,85,12,14.349177911911484,0,1.46875,0.033388982,0.025482779,0.067921418,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tom coughlin,ben mcadoo,perry fewell,2
229,00-0023752_2015,2.0,00-0023752,daniel fells,348.p.8028,TE,2015,00-0023752_2015,11,12.0,NYG,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,6,7,60,0,0,0,25,37,4,3.2611245820880868,0,2.4,0.011382114,0.005308983,0.020789459,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tom coughlin,ben mcadoo,steve spagnuolo,99
249,00-0024221_2014,1.0,00-0024221,vernon davis,331.p.7755,TE,2014,00-0024221_2014,10,62.9,SF,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,4,0,0,0,1,-0.93680395,0,26,50,245,2,0,0,593,49,11,-6.464620718,0,0.4131534569983137,0.1033057851239669,0.125184716,0.2425879789314644,0,2,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,san francisco 49ers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jim harbaugh,greg roman,vic fangio,1
250,00-0024221_2015,1.0,00-0024221,vernon davis,348.p.7755,TE,2015,00-0024221_2015,8,77.5,DEN,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,38,58,395,0,0,0,559,143,21,0.2954889778653757,0,0.7066189624329159,0.1104761904761904,0.1432598667350076,0.2659961924287911,0,2,17,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,denver broncos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gary kubiak,rick dennison,wade phillips,2
251,00-0024221_2016,2.0,00-0024221,vernon davis,359.p.7755,TE,2016,00-0024221_2016,9,114.3,WAS,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,44,59,583,2,0,0,525,238,22,11.454887324494734,0,1.1104761904761904,0.099494098,0.099112705,0.2186200404250584,0,6,55,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jay gruden,sean mcvay,joe barry,2
252,00-0024221_2017,2.0,00-0024221,vernon davis,371.p.7755,TE,2017,00-0024221_2017,5,121.8,WAS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,43,69,648,3,2,2,746,306,23,10.620744476965948,0,0.868632708,0.1292134831460674,0.1796291837226101,0.3195606533249282,0,5,40,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jay gruden,matt cavanaugh,greg manusky,1
253,00-0024221_2018,2.0,00-0024221,vernon davis,380.p.7755,TE,2018,00-0024221_2018,4,75.7,WAS,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,25,36,367,2,0,0,416,168,16,18.98219980105944,1,0.8822115384615384,0.073619632,0.099165673,0.179845419,0,5,50,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jay gruden,matt cavanaugh,greg manusky,2
254,00-0024221_2019,2.0,00-0024221,vernon davis,390.p.7755,TE,2019,00-0024221_2019,10,28.3,WAS,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,10,19,123,1,0,0,131,80,4,-8.927586079,0,0.9389312977099236,0.040948276,0.035998901,0.086621644,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill callahan,kevin o'connell,greg manusky,99
263,00-0024243_2014,1.0,00-0024243,marcedes lewis,331.p.7777,TE,2014,00-0024243_2014,9,50.6,JAX,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,18,31,206,2,0,0,200,141,10,-2.746881057,0,1.03,0.056057866,0.049431537,0.1186888754012401,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gus bradley,jedd fisch,bob babich,1
264,00-0024243_2015,1.0,00-0024243,marcedes lewis,348.p.7777,TE,2015,00-0024243_2015,7,38.6,JAX,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,16,37,226,0,0,0,255,161,8,-19.32006832,0,0.8862745098039215,0.06156406,0.045649839,0.1243009770682947,0,5,45,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gus bradley,greg olson,bob babich,1
265,00-0024243_2016,1.0,00-0024243,marcedes lewis,359.p.7777,TE,2016,00-0024243_2016,9,42.9,JAX,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,20,30,169,1,0,0,139,106,9,-0.397956304,0,1.2158273381294964,0.048154093,0.026964113,0.091106018,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gus bradley,greg olson,todd wash,99
266,00-0024243_2017,1.0,00-0024243,marcedes lewis,371.p.7777,TE,2017,00-0024243_2017,9,87.8,JAX,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,24,48,318,5,0,0,384,163,18,10.732549839479129,1,0.828125,0.092843327,0.093681386,0.2048419603215012,0,5,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doug marrone,nathaniel hackett,todd wash,1
267,00-0024243_2018,2.0,00-0024243,marcedes lewis,380.p.7777,TE,2018,00-0024243_2018,5,6.9,GB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,3,4,39,0,0,0,5,31,1,1.9587604672415184,0,7.8,0.006504065,0.000882301,0.010373708,0,2,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,green bay packers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike mccarthy,joe philbin,mike pettine,3
