,gsis_unq,wk1_depth,gsis_id,cleaned_name_yahoo,player_key,primary_position,season,gs_unq,bye_weeks.week,player_points.total,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,misc_yards,penalties,penalty_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,def_points_allowed,def_plays_against,def_yds_per_play,def_takeaways,def_cmp_against,def_pass_attempts_against,def_passing_allowed,def_passing_td_allowed,def_passing_ny_attempt,def_passing_1st,def_rushing_attamepts_against,def_rushing_allowed,def_rushing_td_allowed,def_rushing_ny_attempt,def_rushing_1st,def_penalties,def_penalty_yds,def_penalty_1st,def_scoring_drives%,def_TO_drives%,def_exp_pts,def_season,def_3Datt,def_3D%,def_4Datt,def_4D%,def_rz_att,def_rz%,team,def_special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_safeties,def_misc_yards,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_fumble_recovery_tds,def_punt_returns,def_punt_return_yards,def_kickoff_returns,def_kickoff_return_yards,HC,OC,DC,eos_depth
95,00-0022736_2014,1.0,00-0022736,steven jackson,331.p.6783,RB,2014,00-0022736_2014,10,142.5,ATL,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,190,707,6,0,0,38,-16.42441172,0,20,27,148,0,0,0,33,121,6,1.621709247061517,0,4.484848484848484,0.043338684,0.006740196,0.069726163,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike smith,dirk koetter,mike nolan,1
96,00-0022736_2015,99.0,00-0022736,steven jackson,348.p.6783,RB,2015,00-0022736_2015,4,14.0,NE,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,21,50,1,0,0,4,-2.737324536,0,1,1,20,0,0,0,-3,23,1,2.190685879904777,0,-6.666666667,0.001602564,-0.000607903,0.001978314,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new england patriots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill belichick,josh mcdaniels,matt patricia,99
166,00-0023437_2014,2.0,00-0023437,ronnie brown,331.p.7178,RB,2014,00-0023437_2014,10,15.7,LAC,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,20,63,0,0,0,5,-3.359922522,0,5,8,44,0,0,0,12,30,1,0.1636921744793653,0,3.6666666666666665,0.016666667,0.003009027,0.027106319,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike mccoy,frank reich,john pagano,3
193,00-0023500_2014,1.0,00-0023500,frank gore,331.p.7241,RB,2014,00-0023500_2014,11,163.7,SF,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,255,1106,4,2,2,57,-24.91768804,0,11,19,111,1,0,0,84,102,2,1.445328401925508,0,1.3214285714285714,0.039256198,0.017732742,0.071297217,0,3,21,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,san francisco 49ers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jim harbaugh,greg roman,vic fangio,1
194,00-0023500_2015,1.0,00-0023500,frank gore,348.p.7241,RB,2015,00-0023500_2015,5,193.4,IND,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,260,967,6,4,3,49,-49.75316217,0,34,58,267,1,0,0,-13,273,10,-0.511967734,0,-20.53846154,0.09602649,-0.002459792,0.142317881,0,2,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,indianapolis colts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chuck pagano,pep hamilton,greg manusky,1
195,00-0023500_2016,1.0,00-0023500,frank gore,359.p.7241,RB,2016,00-0023500_2016,11,216.2,IND,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,263,1025,4,2,1,50,-24.40934607,0,38,47,277,4,0,0,1,286,14,10.145314327673988,0,277.0,0.082167832,0.000206228,0.1233961079135341,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,indianapolis colts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chuck pagano,rob chudzinski,ted monachino,1
196,00-0023500_2017,1.0,00-0023500,frank gore,371.p.7241,RB,2017,00-0023500_2017,11,175.6,IND,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,261,961,3,3,0,50,-24.00169583,0,29,38,245,1,0,0,-26,275,9,4.851583616653631,0,-9.423076923,0.080508475,-0.007069059,0.1158143703744665,0,2,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,indianapolis colts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chuck pagano,rob chudzinski,ted monachino,1
197,00-0023500_2018,2.0,00-0023500,frank gore,380.p.7241,RB,2018,00-0023500_2018,11,103.6,MIA,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,156,722,0,1,0,25,-3.905759742,0,12,16,124,1,0,0,21,115,8,6.865175573417218,0,5.904761904761905,0.036781609,0.00567721,0.059146461,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,miami dolphins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adam gase,dowell loggains,matt burke,99
198,00-0023500_2019,1.0,00-0023500,frank gore,390.p.7241,RB,2019,00-0023500_2019,4,96.4,BUF,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,166,599,2,0,0,33,-32.82823096,0,13,16,100,0,0,0,14,88,5,1.1109304146375507,0,7.142857142857143,0.032989691,0.002987623,0.051575872,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,buffalo bills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcdermott,brian daboll,leslie frazier,1
199,00-0023500_2020,2.0,00-0023500,frank gore,399.p.7241,RB,2020,00-0023500_2020,10,100.2,NYJ,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,187,653,2,1,1,33,-41.30601822,0,16,19,89,0,0,0,34,73,3,0.4342087338338438,0,2.617647058823529,0.041036717,0.008007537,0.067160351,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york jets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adam gase,dowell loggains,gregg williams,1
203,00-0023564_2014,2.0,00-0023564,darren sproles,331.p.7306,RB,2014,00-0023564_2014,7,147.6,PHI,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,57,329,6,2,1,19,4.592569521056677,0,40,62,387,0,0,0,45,404,17,-1.865169047,0,8.6,0.1013071895424836,0.008057296,0.1576008917443432,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,philadelphia eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chip kelly,pat shurmur,bill davis,2
204,00-0023564_2015,3.0,00-0023564,darren sproles,348.p.7306,RB,2015,00-0023564_2015,8,149.5,PHI,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,83,317,3,0,0,21,3.740245882509043,0,55,83,388,1,1,0,119,359,19,-6.502138428,0,3.260504201680672,0.1338709677419355,0.02803298,0.2204295375964132,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,philadelphia eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chip kelly,pat shurmur,bill davis,3
205,00-0023564_2016,2.0,00-0023564,darren sproles,359.p.7306,RB,2016,00-0023564_2016,4,163.5,PHI,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,94,438,2,0,0,22,-2.677650083,0,52,71,427,2,0,0,35,407,19,1.888151846112259,0,12.2,0.1175496688741721,0.007688928,0.1817067528718909,0,1,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,philadelphia eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doug pederson,frank reich,jim schwartz,2
206,00-0023564_2017,2.0,00-0023564,darren sproles,371.p.7306,RB,2017,00-0023564_2017,10,18.4,PHI,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,15,61,0,0,0,4,-2.16073647,0,7,12,73,0,0,0,-13,83,3,-7.026551285,0,-5.615384615,0.021582734,-0.002462588,0.030650289,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,philadelphia eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doug pederson,frank reich,jim schwartz,99
207,00-0023564_2018,2.0,00-0023564,darren sproles,380.p.7306,RB,2018,00-0023564_2018,9,61.0,PHI,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,29,120,1,0,0,6,0.2869484930272288,0,15,23,160,2,0,0,28,127,6,11.57481447790633,0,5.714285714285714,0.038851351,0.006282253,0.062674604,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,philadelphia eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doug pederson,mike groh,jim schwartz,2
208,00-0023564_2019,3.0,00-0023564,darren sproles,390.p.7306,RB,2019,00-0023564_2019,10,17.0,PHI,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,17,66,0,0,0,4,-3.84460433,1,6,10,24,0,0,0,15,25,1,-4.460892798,0,1.6,0.016556291,0.003050641,0.026969886,0,2,25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,philadelphia eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doug pederson,mike groh,jim schwartz,99
243,00-0024103_2014,3.0,00-0024103,montell owens,331.p.8040,RB,2014,00-0024103_2014,9,0.0,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,detroit lions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jim caldwell,joe lombardi,teryl austin,4
244,00-0024204_2014,2.0,00-0024204,fred jackson,331.p.8063,RB,2014,00-0024204_2014,4,188.5,BUF,14,0,1,0,0,0,0,0,0,0,30,0,0,-0.391690449,-27.72711515,0,0.0,141,525,2,0,0,24,-13.38641317,1,66,90,501,1,3,0,-67,581,25,-13.2230598,0,-7.47761194,0.1573426573426573,-0.016055595,0.2247750691675925,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,buffalo bills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doug marrone,nathaniel hackett,jim schwartz,1
245,00-0024204_2015,2.0,00-0024204,fred jackson,348.p.8063,RB,2015,00-0024204_2015,9,77.7,SEA,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,26,100,0,0,0,5,-4.784853581,0,32,41,257,2,1,1,71,256,12,9.209788850655498,0,3.619718309859155,0.086864407,0.017133205,0.1422898534127347,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,seattle seahawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pete carroll,darrell bevell,kris richard,3
246,00-0024217_2014,1.0,00-0024217,reggie bush,331.p.7751,RB,2014,00-0024217_2014,9,107.0,DET,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,76,297,2,0,0,9,-12.27102339,0,40,56,253,0,0,0,59,252,13,-7.374474497,0,4.288135593220339,0.094915254,0.012243204,0.1509431241448925,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,detroit lions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jim caldwell,joe lombardi,teryl austin,1
247,00-0024217_2015,2.0,00-0024217,reggie bush,348.p.7751,RB,2015,00-0024217_2015,8,8.7,SF,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,8,28,0,0,0,0,-4.266171274,0,4,10,19,0,0,0,30,23,1,-8.054561447,0,0.6333333333333333,0.019047619,0.007688365,0.033953284,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,san francisco 49ers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jim tomsula,geep chryst,eric mangini,99
248,00-0024217_2016,3.0,00-0024217,reggie bush,359.p.7751,RB,2016,00-0024217_2016,10,23.7,BUF,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,12,-3,1,1,0,4,-5.345312572,0,7,10,90,0,0,0,74,40,6,5.601390932758792,1,1.2162162162162162,0.021786492,0.016517857,0.044242239,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,buffalo bills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rex ryan,greg roman,dennis thurman,3
260,00-0024242_2014,1.0,00-0024242,deangelo williams,331.p.7776,RB,2014,00-0024242_2014,12,29.3,CAR,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,62,219,0,1,1,7,-11.53946762,0,5,6,44,0,0,0,-18,57,2,1.3980031635728665,0,-2.444444444,0.011111111,-0.003382823,0.014298691,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,carolina panthers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ron rivera,mike shula,sean mcdermott,99
261,00-0024242_2015,2.0,00-0024242,deangelo williams,348.p.7776,RB,2015,00-0024242_2015,11,235.4,PIT,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,200,907,11,3,1,52,-2.192606686,0,40,47,367,0,0,0,17,368,15,8.035486752870646,1,21.58823529411765,0.080479452,0.002886248,0.122739552,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,pittsburgh steelers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike tomlin,todd haley,keith butler,1
262,00-0024242_2016,1.0,00-0024242,deangelo williams,359.p.7776,RB,2016,00-0024242_2016,8,101.1,PIT,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,98,343,4,0,0,22,-6.63835152,0,18,27,118,2,0,0,-20,132,6,0.8392732052712404,0,-5.9,0.045762712,-0.003861004,0.065941365,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,pittsburgh steelers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike tomlin,todd haley,keith butler,2
287,00-0024275_2014,1.0,00-0024275,maurice jones-drew,331.p.7809,RB,2014,00-0024275_2014,5,27.7,LV,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,43,96,0,1,0,2,-14.80174773,0,11,16,71,0,0,0,10,65,3,-3.351968722,0,7.1,0.025848142,0.00202061,0.04018664,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,las vegas raiders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tony sparano,greg olson,jason tarver,2
299,00-0024332_2014,3.0,00-0024332,leon washington,331.p.7866,RB,2014,00-0024332_2014,9,53.6,TEN,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,13,57,0,0,0,1,-8.042726215,0,22,31,159,2,0,0,49,138,8,-6.359266279,0,3.2448979591836733,0.061386139,0.010423314,0.099375528,0,1,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,tennessee titans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ken whisenhunt,jason michael,ray horton,3
325,00-0024813_2014,3.0,00-0024813,pierre thomas,331.p.8561,RB,2014,00-0024813_2014,8,123.0,NO,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,45,222,2,0,0,15,-0.744778313,0,45,55,378,1,0,0,-54,424,19,11.933487832384966,0,-7.0,0.084745763,-0.010646688,0.119665963,0,1,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,rob ryan,99
326,00-0024813_2015,99.0,00-0024813,pierre thomas,348.p.8561,RB,2015,00-0024813_2015,10,23.8,WAS,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,15,64,0,0,0,3,0.7887600750545971,0,9,11,84,0,0,0,19,63,4,3.093250339035876,0,4.421052631578948,0.020952381,0.004869298,0.03483708,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jay gruden,sean mcvay,joe barry,3
329,00-0025394_2014,1.0,00-0025394,adrian peterson,331.p.8261,RB,2014,00-0025394_2014,4,11.3,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,21,75,0,0,0,4,-4.460419429,0,2,3,18,0,0,0,-7,20,1,2.264942540146876,0,-2.571428571,0.005882353,-0.001775298,0.007580821,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,norv turner,george edwards,99
330,00-0025394_2015,1.0,00-0025394,adrian peterson,348.p.8261,RB,2015,00-0025394_2015,9,271.7,MIN,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,327,1485,11,6,3,72,-15.86100646,0,30,36,222,0,1,0,-11,259,9,0.412419578,0,-20.18181818,0.081264108,-0.003360831,0.1195435807989163,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,norv turner,george edwards,1
331,00-0025394_2016,1.0,00-0025394,adrian peterson,359.p.8261,RB,2016,00-0025394_2016,5,9.0,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,37,72,0,1,1,3,-18.06656269,0,3,6,8,0,0,0,2,11,0,-2.23388757,0,4.0,0.01025641,0.000516262,0.015745999,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,norv turner,george edwards,1
332,00-0025394_2017,1.0,00-0025394,adrian peterson,371.p.8261,RB,2017,00-0025394_2017,6,82.9,ARI,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,156,529,2,3,2,21,-41.0923796,0,11,19,70,0,0,0,35,55,3,-6.198294203,0,2.0,0.035916824,0.010242903,0.061045268,0,2,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bruce arians,harold goodwin,james bettcher,99
