,gsis_unq,wk1_depth,gsis_id,cleaned_name_yahoo,player_key,primary_position,season,gs_unq,bye_weeks.week,player_points.total,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,misc_yards,penalties,penalty_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,def_points_allowed,def_plays_against,def_yds_per_play,def_takeaways,def_cmp_against,def_pass_attempts_against,def_passing_allowed,def_passing_td_allowed,def_passing_ny_attempt,def_passing_1st,def_rushing_attamepts_against,def_rushing_allowed,def_rushing_td_allowed,def_rushing_ny_attempt,def_rushing_1st,def_penalties,def_penalty_yds,def_penalty_1st,def_scoring_drives%,def_TO_drives%,def_exp_pts,def_season,def_3Datt,def_3D%,def_4Datt,def_4D%,def_rz_att,def_rz%,team,def_special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_safeties,def_misc_yards,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_fumble_recovery_tds,def_punt_returns,def_punt_return_yards,def_kickoff_returns,def_kickoff_return_yards,HC,OC,DC,eos_depth
6786,arizona cardinals_2014,99.0,Arizona Cardinals,arizona cardinals,331.p.100022,DEF,2014,arizona cardinals_2014,4,213.88,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,299,1010,5.8,25,365,579,4152,22,6.8,195,396,1739,9,4.4,77,130,1192,28,0.298,0.128,-9.75,2014,215,0.377,13,0.385,41,0.439,arizona cardinals,1,710,51,161,82,361,9,35,244,83,18,321,62,3,0,62,7,7,1,26,277,22,417,bruce arians,harold goodwin,todd bowles,99
6787,arizona cardinals_2015,99.0,Arizona Cardinals,arizona cardinals,348.p.100022,DEF,2015,arizona cardinals_2015,9,253.68,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,313,982,5.2,33,343,573,3687,24,6.1,177,373,1460,9,3.9,79,130,1202,28,0.317,0.1669999999999999,34.93,2015,210,0.357,17,0.471,47,0.5529999999999999,arizona cardinals,1,707,35,151,86,348,22,35,258,107,19,263,69,4,2,0,14,14,2,39,289,32,770,bruce arians,harold goodwin,james bettcher,99
6788,arizona cardinals_2016,99.0,Arizona Cardinals,arizona cardinals,359.p.100022,DEF,2016,arizona cardinals_2016,9,235.98,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,362,1019,4.8,28,344,547,3365,21,5.7,175,424,1518,16,3.6,90,123,1010,28,0.325,0.129,81.68,2016,219,0.3879999999999999,15,0.467,45,0.556,arizona cardinals,0,728,31,199,103,436,21,46,360,103,14,263,68,2,2,0,14,14,1,38,230,25,544,bruce arians,harold goodwin,james bettcher,99
6789,arizona cardinals_2017,99.0,Arizona Cardinals,arizona cardinals,371.p.100022,DEF,2017,arizona cardinals_2017,8,216.85,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,361,1008,4.9,21,343,564,3541,24,5.9,187,407,1432,12,3.5,68,129,1128,28,0.315,0.105,143.08,2017,224,0.357,16,0.4379999999999999,46,0.5870000000000001,arizona cardinals,0,730,32,198,84,372,17,37,255,96,15,258,74,1,0,0,6,6,1,41,288,29,592,bruce arians,harold goodwin,james bettcher,99
6790,arizona cardinals_2018,99.0,Arizona Cardinals,arizona cardinals,380.p.100022,DEF,2018,arizona cardinals_2018,9,181.37,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,425,1065,5.4,16,342,506,3262,21,5.9,186,510,2479,25,4.9,139,100,790,32,0.38,0.086,-85.72,2018,205,0.38,13,0.615,53,0.623,arizona cardinals,1,771,60,246,85,360,13,49,333,90,7,55,52,0,0,0,9,9,2,36,295,25,536,steve wilks,mike mccoy,al holcomb,99
6791,arizona cardinals_2019,99.0,Arizona Cardinals,arizona cardinals,390.p.100022,DEF,2019,arizona cardinals_2019,12,118.39,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,442,1080,6.0,17,421,601,4510,38,7.0,243,439,1922,9,4.4,94,114,1041,38,0.43,0.093,-173.55,2019,214,0.467,14,0.214,62,0.597,arizona cardinals,0,714,62,342,81,322,19,40,275,91,7,82,56,0,0,0,10,10,0,24,168,36,764,kliff kingsbury,kliff kingsbury,vance joseph,99
6792,arizona cardinals_2020,99.0,Arizona Cardinals,arizona cardinals,399.p.100022,DEF,2020,arizona cardinals_2020,8,189.97,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,367,1054,5.3,21,365,570,3623,26,5.9,207,436,2008,13,4.6,118,104,841,38,0.372,0.105,-82.04,2020,202,0.396,21,0.667,56,0.518,arizona cardinals,0,689,55,297,80,391,15,48,326,100,11,129,57,0,1,5,10,10,0,25,136,24,525,kliff kingsbury,kliff kingsbury,vance joseph,99
6793,arizona cardinals_2021,99.0,Arizona Cardinals,arizona cardinals,406.p.100022,DEF,2021,arizona cardinals_2021,12,217.98,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,366,1028,5.4,27,367,561,3645,30,6.1,192,426,1952,10,4.6,109,100,896,35,0.356,0.153,-19.46,2021,207,0.382,30,0.467,51,0.608,arizona cardinals,0,623,80,358,64,259,21,40,227,101,13,247,73,1,0,0,14,14,1,26,238,29,611,kliff kingsbury,kliff kingsbury,vance joseph,99
6794,arizona cardinals_2022,99.0,Arizona Cardinals,arizona cardinals,414.p.100022,DEF,2022,arizona cardinals_2022,13,182.25,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,449,1075,5.5,20,414,593,3915,29,6.2,218,446,2016,21,4.5,124,94,757,21,0.416,0.105,-81.73,2022,203,0.429,16,0.5,66,0.652,arizona cardinals,0,618,128,402,71,331,12,36,266,106,11,246,77,3,0,0,9,9,2,35,289,31,686,kliff kingsbury,kliff kingsbury,vance joseph,99
6795,arizona cardinals_2023,99.0,Arizona Cardinals,arizona cardinals,423.p.100022,DEF,2023,arizona cardinals_2023,14,117.0,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,455,1060,5.7,17,347,506,3613,32,6.7,198,521,2434,19,4.7,141,92,765,30,0.44,0.086,-160.5,2023,205,0.473,15,0.467,71,0.606,arizona cardinals,0,605,126,420,64,288,6,33,233,59,11,98,66,0,0,0,6,6,1,31,286,18,382,jonathan gannon,drew petzing,nick rallis,99
6796,arizona cardinals_2024,99.0,Arizona Cardinals,arizona cardinals,449.p.100022,DEF,2024,arizona cardinals_2024,11,163.0,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,379,1045,5.6,17,370,539,3674,20,6.3,200,465,2149,18,4.6,124,100,803,20,0.431,0.096,-110.14,2024,208,0.4379999999999999,24,0.583,57,0.526,arizona cardinals,1,566,91,497,87,351,17,41,256,76,9,12,63,0,2,0,8,8,2,21,202,25,709,jonathan gannon,drew petzing,nick rallis,99
6797,atlanta falcons_2014,99.0,Atlanta Falcons,atlanta falcons,331.p.100001,DEF,2014,atlanta falcons_2014,9,144.76,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,417,1038,6.1,28,359,566,4478,20,7.6,224,450,1894,21,4.2,108,91,744,26,0.426,0.142,-128.96,2014,203,0.4679999999999999,8,0.5,58,0.569,atlanta falcons,1,645,41,337,55,211,13,22,140,63,16,113,66,1,0,75,12,12,1,18,239,50,1174,mike smith,dirk koetter,mike nolan,99
6798,atlanta falcons_2015,99.0,Atlanta Falcons,atlanta falcons,348.p.100001,DEF,2015,atlanta falcons_2015,10,160.94,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,345,996,5.6,23,370,561,3882,19,6.7,197,416,1680,20,4.0,107,95,728,31,0.3429999999999999,0.134,-27.98,2015,191,0.429,15,0.3329999999999999,53,0.623,atlanta falcons,0,667,53,237,46,185,12,19,117,75,15,220,61,1,0,0,8,8,3,27,255,26,667,dan quinn,kyle shanahan,richard smith,99
6799,atlanta falcons_2016,99.0,Atlanta Falcons,atlanta falcons,359.p.100001,DEF,2016,atlanta falcons_2016,11,163.14,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,406,1059,5.6,22,422,655,4267,31,6.2,232,370,1672,15,4.5,95,113,974,31,0.392,0.114,-34.14,2016,213,0.418,25,0.72,55,0.727,atlanta falcons,0,647,41,303,58,274,17,34,228,81,12,279,89,3,0,0,10,10,2,24,273,23,484,dan quinn,kyle shanahan,richard smith,99
6800,atlanta falcons_2017,99.0,Atlanta Falcons,atlanta falcons,371.p.100001,DEF,2017,atlanta falcons_2017,5,206.94,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,315,994,5.1,16,362,553,3429,22,5.8,197,402,1665,9,4.1,97,103,880,29,0.36,0.091,127.47,2017,196,0.3829999999999999,19,0.684,48,0.4579999999999999,atlanta falcons,0,649,33,305,73,339,12,39,296,81,8,108,65,0,0,0,8,8,3,27,201,39,871,dan quinn,steve sarkisian,marquand manuel,99
6801,atlanta falcons_2018,99.0,Atlanta Falcons,atlanta falcons,380.p.100001,DEF,2018,atlanta falcons_2018,8,124.97,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,423,1031,6.0,19,398,585,4153,33,6.7,226,409,1999,16,4.9,115,108,1001,34,0.415,0.105,-159.71,2018,195,0.487,13,0.769,54,0.7040000000000001,atlanta falcons,0,662,50,326,54,276,8,37,255,77,15,151,72,1,0,-1,4,4,1,21,147,31,689,dan quinn,steve sarkisian,marquand manuel,99
6802,atlanta falcons_2019,99.0,Atlanta Falcons,atlanta falcons,390.p.100001,DEF,2019,atlanta falcons_2019,9,170.18,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,399,985,5.8,20,351,536,3918,28,6.9,192,421,1775,13,4.2,108,127,1080,30,0.425,0.09,-98.34,2019,193,0.3989999999999999,20,0.6,53,0.585,atlanta falcons,1,586,51,395,63,283,17,28,219,69,12,130,57,1,0,0,8,8,1,37,263,25,571,dan quinn,dirk koetter,dan quinn,99
6803,atlanta falcons_2020,99.0,Atlanta Falcons,atlanta falcons,399.p.100001,DEF,2020,atlanta falcons_2020,10,114.95,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,414,1034,6.2,21,425,625,4697,34,7.2,239,380,1677,15,4.4,97,91,800,31,0.42,0.121,-148.58,2020,195,0.41,23,0.435,56,0.643,atlanta falcons,0,663,27,341,53,258,17,29,221,92,12,204,51,1,0,0,9,9,0,17,152,20,409,raheem morris,dirk koetter,jeff ulbrich,99
6804,atlanta falcons_2021,99.0,Atlanta Falcons,atlanta falcons,406.p.100001,DEF,2021,atlanta falcons_2021,6,143.76,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,459,1114,5.6,20,391,577,3952,31,6.6,214,519,2242,19,4.3,143,118,956,26,0.447,0.1119999999999999,-136.74,2021,217,0.484,22,0.5,69,0.638,atlanta falcons,0,637,91,481,44,174,14,17,148,59,12,202,77,2,1,0,8,8,0,23,189,46,999,arthur smith,dave ragone,dean pees,99
6805,atlanta falcons_2022,99.0,Atlanta Falcons,atlanta falcons,414.p.100001,DEF,2022,atlanta falcons_2022,14,139.25,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,386,1082,5.7,17,372,561,3942,26,6.8,200,500,2214,15,4.4,136,100,804,15,0.435,0.1,-123.5,2022,220,0.4589999999999999,17,0.412,60,0.55,atlanta falcons,2,567,108,524,48,233,8,21,148,69,10,124,69,1,1,27,7,7,1,18,292,28,634,arthur smith,dave ragone,dean pees,99
6806,atlanta falcons_2023,99.0,Atlanta Falcons,atlanta falcons,423.p.100001,DEF,2023,atlanta falcons_2023,11,181.5,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,373,1090,5.0,16,340,549,3449,24,5.8,183,499,2009,11,4.0,105,104,831,32,0.379,0.082,6.86,2023,228,0.3379999999999999,23,0.478,53,0.4529999999999999,atlanta falcons,0,589,117,443,56,251,19,42,258,98,8,124,66,1,1,96,8,8,0,33,239,14,236,arthur smith,dave ragone,ryan nielsen,99
6807,atlanta falcons_2024,99.0,Atlanta Falcons,atlanta falcons,449.p.100001,DEF,2024,atlanta falcons_2024,12,157.75,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,423,1067,5.5,18,404,578,3817,34,6.3,200,458,2051,11,4.5,131,122,964,16,0.437,0.098,-85.85,2024,212,0.4529999999999999,26,0.5379999999999999,57,0.649,atlanta falcons,0,628,67,445,79,307,12,31,187,74,12,187,66,3,1,0,6,6,1,21,200,30,791,raheem morris,zac robinson,jimmy lake,99
6808,baltimore ravens_2014,99.0,Baltimore Ravens,baltimore ravens,331.p.100033,DEF,2014,baltimore ravens_2014,11,214.88,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,302,1034,5.2,22,382,595,3979,22,6.2,205,390,1412,8,3.6,75,110,1007,31,0.3329999999999999,0.1169999999999999,-18.91,2014,221,0.4029999999999999,14,0.357,54,0.426,baltimore ravens,2,645,24,372,74,407,16,49,362,118,11,135,75,1,1,45,11,11,0,32,292,38,1077,john harbaugh,gary kubiak,dean pees,99
6809,baltimore ravens_2015,99.0,Baltimore Ravens,baltimore ravens,348.p.100033,DEF,2015,baltimore ravens_2015,9,170.64,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,401,1000,5.4,14,350,545,3737,30,6.4,189,418,1661,10,4.0,80,103,748,42,0.374,0.07,-71.18,2015,216,0.3979999999999999,9,0.444,47,0.532,baltimore ravens,2,647,22,286,79,283,8,37,220,94,6,51,65,1,0,68,8,8,1,40,450,34,857,john harbaugh,marc trestman,dean pees,99
6810,baltimore ravens_2016,99.0,Baltimore Ravens,baltimore ravens,359.p.100033,DEF,2016,baltimore ravens_2016,8,193.64,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,321,993,5.2,28,369,578,3724,28,6.1,190,384,1430,10,3.7,74,94,900,30,0.281,0.141,50.21,2016,214,0.35,16,0.688,47,0.5529999999999999,baltimore ravens,1,623,30,304,70,288,14,31,223,80,18,178,71,0,0,23,10,10,1,32,246,28,636,john harbaugh,marc trestman,dean pees,99
6811,baltimore ravens_2017,99.0,Baltimore Ravens,baltimore ravens,371.p.100033,DEF,2017,baltimore ravens_2017,10,296.16,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,303,1045,5.0,34,333,569,3421,18,5.6,179,435,1780,12,4.1,87,96,807,30,0.297,0.174,181.55,2017,222,0.369,16,0.375,45,0.489,baltimore ravens,2,726,17,215,90,389,16,41,280,100,22,385,83,3,0,0,12,12,3,32,322,34,936,john harbaugh,marty mornhinweg,dean pees,99
6812,baltimore ravens_2018,99.0,Baltimore Ravens,baltimore ravens,380.p.100033,DEF,2018,baltimore ravens_2018,10,237.72,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,287,974,4.8,17,337,577,3360,21,5.4,174,354,1327,11,3.7,82,113,1017,30,0.291,0.095,39.88,2018,211,0.341,20,0.5,41,0.634,baltimore ravens,1,619,35,241,85,414,9,42,279,104,12,99,89,0,0,2,5,5,3,35,404,32,707,john harbaugh,marty mornhinweg,don martindale,99
6813,baltimore ravens_2019,99.0,Baltimore Ravens,baltimore ravens,390.p.100033,DEF,2019,baltimore ravens_2019,8,250.73,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,282,921,5.2,25,318,544,3315,15,5.7,163,340,1494,12,4.4,74,97,795,39,0.325,0.145,21.61,2019,194,0.371,18,0.3329999999999999,44,0.477,baltimore ravens,0,574,41,257,66,308,15,37,268,111,13,259,71,2,1,0,12,12,4,25,206,27,493,john harbaugh,greg roman,don martindale,99
6814,baltimore ravens_2020,99.0,Baltimore Ravens,baltimore ravens,399.p.100033,DEF,2020,baltimore ravens_2020,7,232.64,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,303,1017,5.2,22,380,596,3536,22,5.6,213,382,1740,12,4.6,96,77,646,38,0.3,0.124,-17.69,2020,191,0.34,35,0.457,45,0.622,baltimore ravens,1,624,44,340,62,323,25,39,272,116,10,78,67,0,2,0,12,12,3,27,244,23,613,john harbaugh,greg roman,don martindale,99
6815,baltimore ravens_2021,99.0,Baltimore Ravens,baltimore ravens,406.p.100033,DEF,2021,baltimore ravens_2021,8,168.19,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,392,1033,6.0,15,397,621,4742,31,7.2,232,378,1436,13,3.8,81,98,882,27,0.342,0.079,-107.49,2021,201,0.348,18,0.611,50,0.54,baltimore ravens,0,607,74,370,60,269,8,33,227,96,9,38,72,1,0,0,6,6,1,26,360,32,737,john harbaugh,greg roman,don martindale,99
6816,baltimore ravens_2022,99.0,Baltimore Ravens,baltimore ravens,414.p.100033,DEF,2022,baltimore ravens_2022,10,202.25,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,315,1047,5.3,25,394,593,3947,20,6.2,206,406,1566,11,3.9,91,79,650,26,0.358,0.139,-32.38,2022,209,0.349,24,0.625,56,0.4639999999999999,baltimore ravens,1,625,93,359,68,315,14,48,305,95,14,105,77,0,0,0,11,11,0,20,214,27,659,john harbaugh,greg roman,mike macdonald,99
6817,baltimore ravens_2023,99.0,Baltimore Ravens,baltimore ravens,423.p.100033,DEF,2023,baltimore ravens_2023,13,272.75,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,280,1109,4.6,31,384,634,3263,18,4.7,175,415,1860,6,4.5,96,106,841,35,0.287,0.144,113.76,2023,250,0.364,32,0.406,49,0.408,baltimore ravens,1,616,111,379,77,419,16,58,435,117,18,258,92,1,1,0,13,13,0,29,417,13,319,john harbaugh,todd monken,mike macdonald,99
