season,club_code,week,game_type,depth_team,last_name,first_name,football_name,formation,gsis_id,jersey_number,position,elias_id,depth_position,full_name
2014,ATL,2,REG,2,Umenyiora,Osi,Osi,Defense,00-0021977,50,DE,UME444955,DE,Osi Umenyiora
2014,ATL,2,REG,3,Maponga,Stansly,Stansly,Defense,00-0030425,59,DE,MAP697687,DE,Stansly Maponga
2014,ATL,2,REG,1,Jackson,Tyson,Tyson,Defense,00-0026980,94,DE,JAC610518,DT,Tyson Jackson
2014,ATL,2,REG,2,Hageman,Ra'Shede,Ra'Shede,Defense,00-0031281,90,DT,HAG152196,DT,Ra'Shede Hageman
2014,ATL,2,REG,3,Matthews,Cliff,Cliff,Defense,00-0028168,98,DE,MAT000000,DT,Cliff Matthews
2014,ATL,2,REG,3,Starr,Tyler,Tyler,Defense,00-0031196,52,OLB,STA660376,"
    ",Tyler Starr
2014,ATL,2,REG,1,Alford,Robert,Robert,Defense,00-0030528,23,CB,ALF657259,CB,Robert Alford
2014,ATL,2,REG,2,Arenas,Javier,Javier,Defense,00-0027660,26,CB,ARE404040,CB,Javier Arenas
2014,ATL,2,REG,1,McClain,Robert,Robert,Defense,00-0027840,36,CB,MCC340374,CB,Robert McClain
2014,ATL,2,REG,2,Wilson,Josh,Josh,Defense,00-0025442,30,CB,WIL737475,CB,Josh Wilson
2014,ATL,2,REG,3,Arenas,Javier,Javier,Defense,00-0027660,26,CB,ARE404040,CB,Javier Arenas
2014,ATL,2,REG,1,Moore,William,William,Defense,00-0027031,25,SS,MOO749400,S,William Moore
2014,ATL,2,REG,2,Ishmael,Kemal,Kemal,Defense,00-0030427,36,SS,ISH415291,S,Kemal Ishmael
2014,ATL,2,REG,1,Lowery,Dwight,Dwight,Defense,00-0026253,20,FS,LOW556220,S,Dwight Lowery
2014,ATL,2,REG,2,Southward,Dezmen,Dezmen,Defense,00-0031383,37,CB,SOU683214,S,Dezmen Southward
2014,ATL,2,REG,1,Trufant,Desmond,Desmond,Defense,00-0030562,10,CB,TRU381665,CB,Desmond Trufant
2014,ATL,2,REG,2,Arenas,Javier,Javier,Defense,00-0027660,26,CB,ARE404040,CB,Javier Arenas
2014,ATL,2,REG,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,KO,Matt Bosher
2014,ATL,2,REG,1,Hester,Devin,Devin,Special Teams,00-0024272,17,WR,HES267217,KR,Devin Hester
2014,ATL,2,REG,2,Weems,Eric,Eric,Special Teams,00-0024535,14,WR,WEE551877,KR,Eric Weems
2014,ATL,2,REG,1,Bryant,Steven,Matt,Special Teams,00-0020578,3,K,BRY500226,K,Matt Bryant
2014,ATL,2,REG,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,P,Matt Bosher
2014,ATL,2,REG,1,Hester,Devin,Devin,Special Teams,00-0024272,17,WR,HES267217,PR,Devin Hester
2014,ATL,2,REG,2,Weems,Eric,Eric,Special Teams,00-0024535,14,WR,WEE551877,PR,Eric Weems
2014,ATL,2,REG,1,Harris,Josh,Josh,Special Teams,00-0028845,47,LS,HAR000002,LS,Josh Harris
2014,ATL,2,REG,1,White,Sharod,Roddy,Offense,00-0023462,84,WR,WHI472686,WR,Roddy White
2014,ATL,2,REG,2,Douglas,Harry,Harry,Offense,00-0026224,83,WR,DOU372712,WR,Harry Douglas
2014,ATL,2,REG,3,Weems,Eric,Eric,Offense,00-0024535,14,WR,WEE551877,WR,Eric Weems
2014,ATL,2,REG,1,Matthews,Jacob,Jake,Offense,00-0031279,70,T,MAT565555,LT,Jake Matthews
2014,ATL,2,REG,2,Schraeder,Ryan,Ryan,Offense,00-0029786,73,T,SCH492299,LT,Ryan Schraeder
2014,ATL,2,REG,1,Blalock,Justin,Justin,Offense,00-0025426,63,G,BLA612525,LG,Justin Blalock
2014,ATL,2,REG,2,Stone,James,James,Offense,00-0030750,74,C,STO408731,LG,James Stone
2014,ATL,2,REG,1,Hawley,Joseph,Joe,Offense,00-0027717,68,C,HAW653722,C,Joe Hawley
2014,ATL,2,REG,2,Konz,Peter,Peter,Offense,00-0029411,66,C,KON751046,C,Peter Konz
2014,ATL,2,REG,1,Asamoah,Jonathan,Jon,Offense,00-0027673,75,G,ASA577796,RG,Jon Asamoah
2014,ATL,2,REG,2,Carimi,Gabe,Gabe,Offense,00-0027967,68,T,CAR104749,RG,Gabe Carimi
2014,ATL,2,REG,1,Ryan,Matthew,Matt,Offense,00-0026143,2,QB,RYA238179,QB,Matt Ryan
2014,ATL,2,REG,2,Yates,Taylor,T.J.,Offense,00-0028090,2,QB,YAT420091,QB,T.J. Yates
2014,ATL,2,REG,3,Renfree,Sean,Sean,Offense,00-0030569,13,QB,REN135405,QB,Sean Renfree
2014,ATL,2,REG,1,Jackson,Steven,Steven,Offense,00-0022736,39,RB,JAC560875,RB,Steven Jackson
2014,ATL,2,REG,2,Rodgers,Jacquizz,Jacquizz,Offense,00-0028083,37,RB,ROD369979,RB,Jacquizz Rodgers
2014,ATL,2,REG,3,Smith,Antone,Antone,Offense,00-0026855,36,RB,SMI040756,RB,Antone Smith
2014,ATL,2,REG,3,Freeman,Devonta,Devonta,Offense,00-0031285,33,RB,FRE174508,"
    ",Devonta Freeman
2014,ATL,2,REG,1,DiMarco,Patrick,Patrick,Offense,00-0028581,42,FB,DIM110572,FB,Patrick DiMarco
2014,ATL,3,REG,1,Matthews,Jacob,Jake,Offense,00-0031279,70,T,MAT565555,LT,Jake Matthews
2014,ATL,3,REG,1,Hawley,Joseph,Joe,Offense,00-0027717,68,C,HAW653722,C,Joe Hawley
2014,ATL,3,REG,1,Jones,Quintorris,Julio,Offense,00-0027944,80,WR,JON640315,WR,Julio Jones
2014,ATL,3,REG,1,Ryan,Matthew,Matt,Offense,00-0026143,2,QB,RYA238179,QB,Matt Ryan
2014,ATL,3,REG,1,Jackson,Steven,Steven,Offense,00-0022736,39,RB,JAC560875,RB,Steven Jackson
2014,ATL,3,REG,1,DiMarco,Patrick,Patrick,Offense,00-0028581,42,FB,DIM110572,FB,Patrick DiMarco
2014,ATL,3,REG,2,Carimi,Gabe,Gabe,Offense,00-0027967,68,T,CAR104749,LT,Gabe Carimi
